Date,Open,High,Low,Close,Volume
2023-06-03,170.4,172.22,169.81,170.63,957630
2023-06-04,172.27,172.33,170.39,170.84,1039597
2023-06-05,172.32,174.05,170.8,171.78,1860533
2023-06-06,169.53,170.74,167.54,169.53,1216193
2023-06-07,169.34,170.63,168.45,169.67,836352
2023-06-08,172.01,172.65,170.04,171.55,923544
2023-06-09,169.06,171.81,168.59,170.12,956972
2023-06-10,172.9,174.14,171.48,171.79,1759262
2023-06-11,173.55,175.03,172.05,172.31,1915903
2023-06-12,172.81,172.8,171.52,172.46,1322461
2023-06-13,171.53,174.03,171.5,171.08,1602588
2023-06-14,172.96,173.7,171.34,172.39,896776
2023-06-15,173.28,173.51,171.84,172.1,511575
2023-06-16,174.03,175.8,172.48,173.56,1644724
2023-06-17,171.99,173.34,171.09,172.64,1852797
2023-06-18,171.48,174.18,171.76,172.73,789157
2023-06-19,170.73,171.32,169.34,171.75,1686338
2023-06-20,170.31,171.76,169.18,170.93,1265338
2023-06-21,168.75,170.89,167.95,168.57,718323
2023-06-22,168.31,168.91,166.2,167.33,1216413
2023-06-23,169.76,171.29,168.61,171.14,1928848
2023-06-24,170.76,172.2,170.02,171.95,839111
2023-06-25,171.37,173.77,170.49,172.63,1424685
2023-06-26,170.13,171.7,168.9,170.73,1710953
2023-06-27,171.42,171.04,168.39,170.36,601225
2023-06-28,172.4,173.01,171.14,171.3,1129966
2023-06-29,172.35,173.02,171.7,172.33,1476679
2023-06-30,175.64,177.59,174.84,175.77,703631
2023-07-01,176.2,177.42,175.41,175.87,1783513
2023-07-02,177.2,177.48,174.75,176.34,866082
2023-07-03,175.9,177.32,174.67,176.91,500910
2023-07-04,176.64,177.33,175.73,176.29,1717118
2023-07-05,175.95,177.74,175.42,177.16,1858061
2023-07-06,178.15,179.14,176.45,176.31,587718
2023-07-07,178.99,179.77,177.17,178.36,1605426
2023-07-08,178.06,179.23,175.83,176.66,660462
2023-07-09,175.15,176.79,173.65,174.84,1350323
2023-07-10,173.22,173.42,170.78,172.27,1135093
2023-07-11,173.29,174.98,172.65,173.61,1945830
2023-07-12,171.85,173.06,170.83,171.93,1183575
2023-07-13,169.38,170.04,167.7,168.22,1645677
2023-07-14,168.63,170.98,168.11,168.03,1450403
2023-07-15,172.99,174.05,171.01,173.63,1984808
2023-07-16,173.1,174.73,171.51,172.73,1728952
2023-07-17,174.4,175.76,172.53,173.58,518862
2023-07-18,174.03,175.49,173.02,174.4,688898
2023-07-19,175.15,175.51,173.57,174.21,1368250
2023-07-20,174.84,176.48,174.89,175.33,1415739
2023-07-21,175.78,177.03,173.75,175.13,1420023
2023-07-22,176.06,176.95,173.88,174.88,768256
2023-07-23,176.89,176.5,175.11,176.32,1942784
2023-07-24,174.14,175.92,173.35,174.44,1804765
2023-07-25,175.99,177.86,174.71,176.12,767791
2023-07-26,176.91,176.74,175.04,176.48,1788703
2023-07-27,174.09,175.56,173.41,175.63,1643126
2023-07-28,175.03,177.01,174.72,176.62,1949389
2023-07-29,174.24,175.48,172.97,175.01,1140685
2023-07-30,174.62,175.68,172.88,174.36,1180993
2023-07-31,175.31,175.41,172.52,173.74,1147908
2023-08-01,176.05,176.89,175.12,176.84,1748750
2023-08-02,176.55,178.39,175.74,177.54,1458976
2023-08-03,176.97,178.09,176.07,176.48,882066
2023-08-04,178.28,178.84,177.24,178.5,1395120
2023-08-05,180.35,181.11,178.59,179.96,1495886
2023-08-06,180.87,182.35,179.09,181.71,1627191
2023-08-07,180.0,181.59,179.89,180.72,1807825
2023-08-08,178.55,179.73,178.24,180.0,705159
2023-08-09,178.12,178.02,176.49,177.81,991804
2023-08-10,177.05,178.67,175.77,177.85,1543700
2023-08-11,175.88,177.67,175.11,175.81,1748461
2023-08-12,176.32,177.39,174.91,175.96,663157
2023-08-13,175.28,177.42,174.24,175.36,1739766
2023-08-14,176.53,178.15,176.13,177.06,1836818
2023-08-15,176.6,177.75,175.23,176.98,939436
2023-08-16,177.04,178.73,175.57,178.46,1694943
2023-08-17,177.41,177.92,176.46,177.6,1980347
2023-08-18,174.3,175.83,172.99,174.76,1836541
2023-08-19,172.29,174.66,171.49,172.75,1046121
2023-08-20,172.86,174.02,171.29,173.04,1602566
2023-08-21,170.29,172.0,169.79,170.77,1902248
2023-08-22,171.94,172.77,170.84,171.92,760749
2023-08-23,174.84,175.62,172.4,174.24,1426053
2023-08-24,175.84,177.52,174.35,175.81,1535657
2023-08-25,175.08,177.47,174.68,175.69,1898688
2023-08-26,177.84,178.91,177.24,177.71,1063786
2023-08-27,177.71,179.78,177.51,177.93,1333808
2023-08-28,177.91,178.96,176.97,178.15,1597123
2023-08-29,176.62,178.52,175.32,176.78,1420645
2023-08-30,177.1,177.53,175.66,176.42,642140
2023-08-31,176.24,176.94,174.65,174.93,1907598
2023-09-01,175.84,177.28,174.29,176.13,1340137
2023-09-02,176.51,177.78,175.22,176.42,1169616
2023-09-03,175.96,178.11,174.52,175.96,1743369
2023-09-04,176.83,177.43,175.2,177.86,664036
2023-09-05,178.42,179.18,177.73,177.46,1402994
2023-09-06,180.41,181.93,178.43,180.42,1030118
2023-09-07,178.52,179.09,176.18,178.16,778012
2023-09-08,174.37,175.39,172.87,174.24,1162039
2023-09-09,175.83,176.59,174.55,175.46,992457
2023-09-10,173.78,173.96,172.04,173.6,1534386
2023-09-11,173.26,174.63,171.1,173.42,1953514
2023-09-12,170.66,172.85,169.77,170.86,1482082
2023-09-13,169.38,169.49,167.77,168.67,1014154
2023-09-14,170.24,170.3,167.81,169.25,1038277
2023-09-15,170.36,172.23,169.33,169.93,1802917
2023-09-16,169.43,170.22,168.22,169.97,622850
2023-09-17,166.03,167.55,164.12,165.44,1922456
2023-09-18,165.18,165.79,163.63,164.16,720170
2023-09-19,165.39,166.88,163.77,165.22,1301351
2023-09-20,162.65,165.18,161.69,162.87,1458810
2023-09-21,163.7,165.07,162.13,164.06,1662492
2023-09-22,163.8,164.65,162.8,163.6,1166396
2023-09-23,164.76,165.93,162.64,165.09,868758
2023-09-24,164.75,165.59,162.67,164.24,1769622
2023-09-25,162.98,164.03,162.41,163.55,1045287
2023-09-26,165.41,166.9,163.68,166.33,740348
2023-09-27,164.7,166.3,163.78,164.85,1788271
2023-09-28,164.4,166.1,163.0,165.06,1403586
2023-09-29,163.14,164.26,161.65,163.58,541543
2023-09-30,161.69,163.14,161.85,161.86,1272807
2023-10-01,161.15,161.79,159.42,161.53,1340992
2023-10-02,161.32,162.31,160.21,161.13,1227273
2023-10-03,163.72,165.19,161.85,163.42,1178148
2023-10-04,162.25,162.8,160.3,161.05,1512757
2023-10-05,158.94,160.83,158.08,159.42,1505645
2023-10-06,161.52,161.83,160.54,160.79,914437
2023-10-07,161.36,162.01,160.21,162.03,1524671
2023-10-08,161.13,160.81,158.47,160.02,662829
2023-10-09,161.59,162.69,160.19,160.91,821259
2023-10-10,160.09,161.22,159.93,160.35,1203635
2023-10-11,163.77,165.28,162.68,163.21,786468
2023-10-12,165.3,165.2,163.76,165.57,1470257
2023-10-13,163.47,165.52,162.02,163.19,1708382
2023-10-14,167.29,168.01,165.3,166.81,1861325
2023-10-15,166.58,167.94,165.37,165.69,1437094
2023-10-16,167.58,168.41,165.73,167.32,1118652
2023-10-17,167.59,169.42,166.9,167.26,654168
2023-10-18,169.13,169.98,167.62,168.91,594984
2023-10-19,171.78,173.44,169.96,171.72,805405
2023-10-20,172.1,173.72,170.32,171.72,1793294
2023-10-21,171.19,171.45,168.85,170.44,1625562
2023-10-22,171.59,172.07,169.71,171.16,1776776
2023-10-23,170.22,171.55,168.67,171.0,556698
2023-10-24,173.71,175.33,172.07,173.27,1260006
2023-10-25,174.06,174.95,172.68,173.07,1473994
2023-10-26,173.28,174.38,172.26,172.86,1085733
2023-10-27,172.95,174.07,172.37,173.39,1634445
2023-10-28,171.25,171.84,169.9,170.67,1762847
2023-10-29,170.36,171.6,169.13,170.7,751758
2023-10-30,170.99,172.32,170.8,172.12,1729620
2023-10-31,169.65,172.15,169.5,171.42,1689183
2023-11-01,169.88,171.0,168.28,169.33,1456391
2023-11-02,170.19,170.75,168.55,168.89,518679
2023-11-03,172.02,173.21,169.83,172.48,1515514
2023-11-04,172.25,173.41,171.17,172.36,1138979
2023-11-05,174.65,175.69,172.79,173.89,1637477
2023-11-06,173.29,173.9,171.78,173.23,1679678
2023-11-07,170.23,172.62,169.79,171.71,1931360
2023-11-08,173.98,174.22,172.49,173.8,1083284
2023-11-09,172.87,173.98,170.94,173.24,1425636
2023-11-10,172.21,173.81,171.54,172.25,742372
2023-11-11,174.21,175.16,173.77,174.24,1631381
2023-11-12,174.23,176.85,173.61,175.41,1605220
2023-11-13,176.22,176.87,175.16,175.86,1410512
2023-11-14,179.3,180.66,178.11,179.61,1674814
2023-11-15,178.11,178.94,177.66,178.62,854235
2023-11-16,180.23,181.13,178.89,179.89,1045515
2023-11-17,178.99,180.37,178.92,178.42,1388774
2023-11-18,179.78,181.22,179.5,180.15,1640814
2023-11-19,181.95,183.25,180.89,182.32,1698322
2023-11-20,183.0,184.76,181.38,183.22,1028884
2023-11-21,183.98,184.84,182.88,183.57,1040876
2023-11-22,185.77,187.38,183.74,184.89,1001195
2023-11-23,184.83,186.84,184.19,185.24,816798
2023-11-24,183.31,184.54,182.76,183.57,986098
2023-11-25,183.02,183.6,181.45,182.47,1823173
2023-11-26,180.44,179.86,177.8,178.89,1870272
2023-11-27,182.39,183.4,181.18,183.02,1114405
2023-11-28,180.28,182.23,179.24,181.16,868268
2023-11-29,181.07,181.82,178.69,180.48,1481196
2023-11-30,179.19,181.35,178.59,179.81,1310956
2023-12-01,180.21,181.3,178.93,180.8,1318275
2023-12-02,181.25,182.66,179.69,181.79,563140
2023-12-03,182.31,183.54,181.94,183.01,1654896
2023-12-04,181.87,183.59,180.97,182.54,1499650
2023-12-05,181.33,183.02,180.19,182.48,1449528
2023-12-06,182.19,183.75,180.77,181.56,1693678
2023-12-07,181.83,182.69,181.05,181.29,1012470
2023-12-08,183.91,185.21,183.16,183.83,1442976
2023-12-09,184.78,185.96,183.76,184.21,1361480
2023-12-10,185.95,186.6,184.93,186.03,650117
2023-12-11,187.46,188.07,186.29,187.36,789279
2023-12-12,188.74,190.52,186.93,188.81,1350705
2023-12-13,189.5,190.94,187.45,188.82,1910688
2023-12-14,187.44,188.42,185.92,187.71,681749
2023-12-15,188.03,188.93,186.22,187.81,1503174
2023-12-16,187.46,187.31,184.92,186.94,1250793
2023-12-17,185.41,187.79,185.27,186.55,1407877
2023-12-18,186.62,187.37,185.98,186.79,1388390
2023-12-19,189.59,190.63,187.4,189.74,775877
2023-12-20,188.61,189.98,187.04,188.52,1534759
2023-12-21,187.8,190.22,188.65,190.21,1741761
2023-12-22,191.66,193.65,189.78,191.27,1500520
2023-12-23,192.19,192.66,190.94,192.38,1874552
2023-12-24,194.71,197.4,194.98,195.7,1420602
2023-12-25,197.54,198.19,195.93,197.43,1109448
2023-12-26,193.87,195.06,193.47,193.99,609318
2023-12-27,195.52,196.5,193.67,195.51,1867839
2023-12-28,195.82,197.41,194.0,195.61,1211240
2023-12-29,197.22,199.46,196.75,198.34,1982338
2023-12-30,198.34,199.38,196.95,198.55,1074287
2023-12-31,198.2,200.57,196.93,199.51,1857742
2024-01-01,197.37,197.58,195.61,196.33,760820
2024-01-02,196.44,197.37,195.01,195.85,666544
2024-01-03,194.98,196.14,194.09,195.72,719746
2024-01-04,193.9,194.93,193.03,194.08,1814613
2024-01-05,195.85,195.94,194.67,195.25,1756447
2024-01-06,198.49,199.74,196.22,197.6,1125586
2024-01-07,198.94,199.32,197.77,197.7,1022419
2024-01-08,196.8,197.23,194.83,196.52,1192661
2024-01-09,197.37,197.89,195.49,197.86,730876
2024-01-10,198.41,200.6,198.16,199.52,813738
2024-01-11,197.98,199.89,197.12,198.22,739133
2024-01-12,197.56,198.79,196.68,198.46,1416049
2024-01-13,197.01,198.46,196.53,197.4,612696
2024-01-14,197.28,197.58,195.82,196.59,559087
2024-01-15,197.37,198.31,196.33,197.92,975461
2024-01-16,198.14,198.19,196.59,197.47,733793
2024-01-17,198.61,199.32,197.59,198.05,1984982
2024-01-18,197.12,197.68,196.33,196.24,1219082
2024-01-19,196.49,197.46,195.53,195.14,1158026
2024-01-20,196.96,198.15,195.58,197.67,1656281
2024-01-21,197.63,198.62,194.76,196.83,1077801
2024-01-22,199.32,201.16,198.16,199.75,614307
2024-01-23,198.85,200.05,197.43,198.48,1752336
2024-01-24,198.71,200.07,198.31,198.68,1512040
2024-01-25,199.97,201.5,199.11,200.44,1826889
2024-01-26,198.54,199.42,197.59,198.73,1272119
2024-01-27,195.77,197.26,194.25,195.55,517668
2024-01-28,192.98,194.55,191.48,193.78,735715
2024-01-29,194.55,197.05,194.48,194.77,551810
2024-01-30,193.81,196.36,192.79,194.36,1961737
2024-01-31,198.88,199.28,197.74,198.24,1427583
2024-02-01,197.13,198.77,196.37,198.05,1042650
2024-02-02,197.54,198.35,197.04,197.81,906135
2024-02-03,200.75,200.82,198.99,200.9,1962592
2024-02-04,202.47,204.15,202.27,202.36,1758942
2024-02-05,205.76,206.93,205.06,206.19,1118698
2024-02-06,207.55,209.75,206.81,208.03,1002873
2024-02-07,210.28,210.21,208.52,209.78,1605602
2024-02-08,211.36,211.54,208.88,209.95,551376
2024-02-09,211.9,212.94,209.65,212.37,1381266
2024-02-10,211.09,212.24,209.6,210.71,514156
2024-02-11,209.18,210.55,208.69,208.93,1564815
2024-02-12,210.44,211.27,208.56,209.46,1424593
2024-02-13,209.35,210.57,207.43,209.06,513014
2024-02-14,208.96,209.69,207.18,209.93,1292349
2024-02-15,209.53,210.18,208.4,210.1,515350
2024-02-16,210.88,212.21,210.29,211.04,1947534
2024-02-17,211.98,212.88,209.97,211.09,995773
2024-02-18,213.63,214.78,212.44,213.84,877380
2024-02-19,212.37,213.4,209.73,212.15,960591
2024-02-20,211.49,212.6,209.53,209.9,714943
2024-02-21,209.86,210.96,209.66,210.6,1890917
2024-02-22,207.19,208.0,206.21,207.5,869698
2024-02-23,207.41,208.31,206.52,206.7,781035
2024-02-24,206.86,208.72,206.06,207.62,1314915
2024-02-25,208.89,211.13,207.63,210.57,1317567
2024-02-26,210.99,211.34,209.1,210.67,1381525
2024-02-27,208.58,210.1,207.86,209.41,1429186
2024-02-28,211.71,212.77,210.83,212.54,774942
2024-02-29,213.62,214.59,211.77,213.05,1905295
2024-03-01,214.05,215.19,212.91,213.41,1723567
2024-03-02,214.73,214.71,212.8,214.33,1300630
2024-03-03,212.0,213.36,211.74,212.44,1131666
2024-03-04,212.14,212.59,211.0,211.32,1210862
2024-03-05,213.76,214.44,211.7,213.6,1056392
2024-03-06,216.44,216.98,215.19,216.83,1294035
2024-03-07,218.13,220.22,217.68,218.71,1436513
2024-03-08,218.48,219.02,216.76,217.65,1709613
2024-03-09,216.74,218.33,214.7,216.26,1965576
2024-03-10,216.24,217.37,215.57,216.57,1747337
2024-03-11,214.28,214.94,213.16,212.96,1881017
2024-03-12,214.6,215.45,213.03,214.34,1178929
2024-03-13,213.55,214.7,212.69,213.52,1224462
2024-03-14,213.06,215.25,211.92,213.82,1597987
2024-03-15,211.67,211.65,209.28,210.32,1656580
2024-03-16,212.02,213.78,210.81,212.38,1016408
2024-03-17,210.79,212.91,210.46,210.87,1706902
2024-03-18,208.89,210.62,207.38,209.04,600148
2024-03-19,204.75,206.32,203.85,205.15,867717
2024-03-20,204.74,206.45,203.53,204.53,1968952
2024-03-21,207.2,208.7,206.12,207.76,806355
2024-03-22,209.24,211.59,208.8,209.75,1095420
2024-03-23,210.0,210.0,208.62,209.15,1766337
2024-03-24,209.01,209.11,206.89,208.73,1009924
2024-03-25,208.59,210.42,207.52,208.66,1776253
2024-03-26,207.8,209.06,206.4,207.1,816539
2024-03-27,207.73,210.02,206.95,208.31,663107
2024-03-28,209.2,209.99,208.66,209.32,1714107
2024-03-29,211.0,212.91,210.55,211.26,1720935
2024-03-30,210.81,211.84,210.01,211.19,730964
2024-03-31,211.72,211.81,209.75,210.75,913353
2024-04-01,209.18,210.38,207.47,209.71,1717170
2024-04-02,207.76,209.26,206.49,208.21,1587517
2024-04-03,207.44,208.55,206.33,206.82,935273
2024-04-04,208.89,209.63,207.1,207.5,1006027
2024-04-05,208.92,211.45,208.99,210.71,1447193
2024-04-06,208.16,209.7,206.57,208.54,573588
2024-04-07,211.5,212.01,209.71,211.25,743795
2024-04-08,210.49,212.14,209.71,210.2,744696
2024-04-09,210.43,211.9,209.1,210.31,1881960
2024-04-10,210.28,210.45,207.41,208.99,1081716
2024-04-11,205.7,206.47,203.75,206.81,1451549
2024-04-12,206.55,208.73,206.39,207.03,1854391
2024-04-13,207.87,209.38,206.18,207.75,1333335
2024-04-14,207.02,208.42,206.68,206.76,1467174
2024-04-15,208.32,208.59,207.13,208.68,773859
2024-04-16,208.75,210.17,206.69,208.38,1745367
2024-04-17,206.68,206.69,204.33,206.49,1524972
2024-04-18,205.93,207.32,203.93,205.76,855641
2024-04-19,206.31,207.21,205.16,206.29,1569282
2024-04-20,204.17,206.33,202.92,204.97,1191955
2024-04-21,205.05,206.17,203.4,204.78,1346087
2024-04-22,202.61,204.28,201.21,202.55,1288929
2024-04-23,203.83,205.56,202.41,204.32,513562
2024-04-24,204.26,204.81,201.74,203.61,1905097
2024-04-25,201.18,202.57,199.27,201.53,1779887
2024-04-26,203.09,203.59,202.34,203.22,1767843
2024-04-27,201.86,202.42,200.14,202.23,1295450
2024-04-28,201.1,201.56,199.45,199.92,1708925
2024-04-29,200.66,202.52,199.92,200.7,1723725
2024-04-30,201.62,203.4,201.3,202.56,1499773
2024-05-01,201.43,201.87,200.61,200.78,942466
2024-05-02,201.78,202.41,200.03,201.5,1189932
2024-05-03,202.16,203.4,200.13,202.53,1605840
2024-05-04,202.65,204.54,202.15,203.64,1412368
2024-05-05,202.67,204.0,202.1,203.07,897386
2024-05-06,202.93,203.31,200.78,202.83,1982939
2024-05-07,201.52,203.36,200.3,201.67,1311146
2024-05-08,201.51,202.46,200.54,201.88,549294
2024-05-09,200.88,201.75,198.8,199.53,1188071
2024-05-10,195.11,197.38,194.3,196.49,1528203
2024-05-11,197.13,197.9,194.79,196.7,1286652
2024-05-12,197.61,198.35,195.89,198.07,801913
2024-05-13,193.13,195.78,192.87,194.65,1872669
2024-05-14,192.45,194.19,190.81,192.8,839972
2024-05-15,193.94,194.86,192.16,192.95,1970396
2024-05-16,196.37,197.56,195.54,196.48,1565347
2024-05-17,195.84,197.48,195.09,195.76,1268567
2024-05-18,195.41,196.17,193.91,195.7,823326
2024-05-19,194.79,196.48,193.88,195.13,1756407
2024-05-20,197.52,198.66,196.69,197.26,925930
2024-05-21,196.7,197.35,195.55,196.91,1316861
2024-05-22,194.58,196.32,194.18,194.88,1849479
2024-05-23,194.03,195.43,193.46,194.26,959311
2024-05-24,193.33,194.42,191.45,192.97,757186
2024-05-25,192.71,194.99,192.61,192.22,1746955
2024-05-26,195.04,196.32,193.94,195.44,890903
2024-05-27,195.47,197.13,195.16,194.82,1049228
2024-05-28,195.86,196.39,194.72,195.39,1294108
2024-05-29,195.4,196.68,193.95,195.67,647972
2024-05-30,192.56,194.49,192.08,193.12,1478879
2024-05-31,194.23,196.12,192.4,193.93,1983972
2024-06-01,194.87,195.03,193.48,194.13,852585
2024-06-02,193.35,195.76,192.67,193.3,1090201
2024-06-03,197.65,199.22,196.85,198.63,1953266
2024-06-04,199.3,200.48,197.65,200.54,1155519
2024-06-05,197.89,198.53,197.01,198.87,1957721
2024-06-06,196.95,199.15,196.18,197.33,1017359
2024-06-07,199.36,200.33,197.47,199.11,930158
2024-06-08,199.62,200.7,197.24,198.71,1943991
2024-06-09,195.94,198.79,195.2,196.64,756382
2024-06-10,198.1,199.15,197.41,198.6,1561556
2024-06-11,198.58,197.98,195.42,197.16,1460501
2024-06-12,200.52,202.05,199.72,200.68,936575
2024-06-13,202.19,202.82,201.31,202.63,853480
2024-06-14,201.77,201.87,199.44,201.35,939222
2024-06-15,203.11,204.3,202.3,203.15,1042660
2024-06-16,203.6,204.6,202.61,202.36,1407432
2024-06-17,204.84,205.03,203.63,204.86,508168
2024-06-18,205.48,206.12,204.07,204.64,787110
2024-06-19,203.78,204.49,202.34,203.73,1284217
2024-06-20,203.06,204.1,201.54,203.45,1194369
2024-06-21,204.22,206.36,203.66,205.03,761496
2024-06-22,204.02,205.99,202.76,203.78,1544414
2024-06-23,202.83,204.87,201.52,203.21,1446515
2024-06-24,201.58,202.72,200.26,201.63,1894194
2024-06-25,202.47,204.47,201.63,202.01,1028335
2024-06-26,205.24,206.98,203.73,205.39,778659
2024-06-27,203.85,204.84,202.54,203.3,700287
2024-06-28,204.06,206.02,203.55,204.48,1178097
2024-06-29,206.46,207.9,205.71,206.46,1764644
2024-06-30,206.62,207.74,205.39,206.42,1970840
2024-07-01,206.59,208.38,205.23,206.34,1692575
2024-07-02,205.89,206.03,204.45,204.63,564565
2024-07-03,206.34,206.69,204.6,205.9,1976081
2024-07-04,205.84,207.12,204.95,205.62,1994213
2024-07-05,207.14,207.9,205.19,206.99,1336024
2024-07-06,209.01,210.01,207.83,208.7,992723
2024-07-07,213.33,214.4,210.87,213.59,1933840
2024-07-08,214.21,215.28,211.68,213.81,1382449
2024-07-09,214.76,215.27,213.58,215.08,847455
2024-07-10,214.4,216.07,213.19,215.02,585641
2024-07-11,214.13,215.61,213.31,214.7,1724726
2024-07-12,215.03,215.84,212.5,213.82,932759
2024-07-13,213.6,214.76,212.64,214.21,1941394
2024-07-14,214.01,215.08,213.56,213.95,1113368
2024-07-15,216.15,217.12,215.48,215.31,968147
2024-07-16,215.09,215.31,213.56,215.38,944255
2024-07-17,216.8,217.26,214.44,216.2,1232613
2024-07-18,218.21,219.14,216.78,217.79,1388930
2024-07-19,217.39,219.33,216.34,217.94,1713160
2024-07-20,215.08,216.82,213.91,214.56,1963722
2024-07-21,213.59,214.71,213.48,213.7,811748
2024-07-22,215.25,217.58,214.03,215.88,1289694
2024-07-23,215.33,217.49,215.44,216.83,524129
2024-07-24,214.63,215.11,212.54,214.13,1302956
2024-07-25,214.39,215.59,212.65,214.53,780242
2024-07-26,214.99,216.32,214.45,215.39,838692
2024-07-27,215.89,216.83,214.25,215.98,1804750
2024-07-28,216.02,217.06,213.46,215.8,1215171
2024-07-29,214.1,215.76,212.93,214.88,943043
2024-07-30,214.55,215.83,213.55,214.93,1453777
2024-07-31,212.9,213.47,212.13,213.19,569138
2024-08-01,215.61,217.09,213.98,214.5,523059
2024-08-02,214.6,216.02,213.39,214.99,1721525
2024-08-03,216.26,218.13,215.06,217.06,916104
2024-08-04,219.02,219.79,218.18,218.81,1183758
2024-08-05,221.28,221.97,218.51,220.51,1284829
2024-08-06,220.23,221.46,218.35,219.5,1111011
2024-08-07,220.15,221.62,218.64,219.72,845794
2024-08-08,219.7,221.8,219.06,219.6,577156
2024-08-09,218.18,220.2,217.9,218.25,1053520
2024-08-10,220.16,221.34,217.54,219.84,906500
2024-08-11,217.26,218.98,216.36,216.49,1806682
2024-08-12,219.35,221.28,217.72,219.18,605332
2024-08-13,219.48,220.52,216.89,218.44,562630
2024-08-14,218.31,220.24,217.61,218.98,1388454
2024-08-15,220.29,220.39,218.22,218.62,611558
2024-08-16,219.03,220.27,218.65,219.36,1522896
2024-08-17,219.46,221.78,219.48,219.4,1255288
2024-08-18,219.2,220.17,218.52,219.89,927790
2024-08-19,220.27,221.92,219.85,220.32,954918
2024-08-20,218.83,220.32,217.73,218.57,1771214
2024-08-21,218.48,219.83,217.85,218.8,1744787
2024-08-22,220.76,223.17,220.67,221.83,563683
2024-08-23,220.1,221.08,219.08,220.23,574081
2024-08-24,218.52,219.86,218.55,218.98,926924
2024-08-25,220.07,221.66,219.4,220.14,1224841
2024-08-26,219.64,220.88,218.72,220.47,921934
2024-08-27,220.52,221.67,219.45,220.38,1995792
2024-08-28,221.59,223.28,220.33,221.71,890452
2024-08-29,222.34,223.47,220.99,223.04,1688069
2024-08-30,224.24,226.07,222.37,224.46,970426
2024-08-31,225.07,226.7,223.58,225.19,686683
2024-09-01,223.78,225.27,222.9,224.45,1348972
2024-09-02,225.34,225.93,223.44,224.9,1005917
2024-09-03,226.56,229.78,226.46,227.82,1490778
2024-09-04,228.15,229.2,226.88,228.18,1270285
2024-09-05,226.41,227.21,225.09,227.03,1486812
2024-09-06,227.73,229.78,227.46,229.62,1298797
2024-09-07,228.2,228.59,226.7,228.53,1195215
2024-09-08,225.37,226.59,222.81,224.2,1957567
2024-09-09,225.82,226.76,224.78,225.67,1133879
2024-09-10,224.78,225.94,223.36,226.39,1848742
2024-09-11,225.2,225.88,224.0,225.01,1483390
2024-09-12,224.95,227.55,223.61,225.64,1090736
2024-09-13,225.57,227.44,224.53,225.42,1585789
2024-09-14,227.57,228.67,226.4,227.75,1869368
2024-09-15,226.34,227.41,224.93,226.56,1821435
2024-09-16,226.14,228.08,226.17,226.69,984540
2024-09-17,225.79,227.54,226.14,226.19,1212262
2024-09-18,227.88,229.02,226.07,227.95,1563799
2024-09-19,229.15,230.05,227.81,228.74,1450739
2024-09-20,226.51,228.77,225.62,227.73,1472017
2024-09-21,229.17,229.83,228.01,229.22,1865175
2024-09-22,228.81,230.07,227.35,228.01,1280765
2024-09-23,230.3,230.11,227.39,229.08,1732375
2024-09-24,230.07,231.85,228.86,229.83,1035679
2024-09-25,232.92,233.19,231.26,232.39,1637088
2024-09-26,231.26,233.55,230.91,232.26,1044997
2024-09-27,232.85,232.8,230.46,231.81,1451336
2024-09-28,231.49,232.95,229.9,231.33,668728
2024-09-29,230.85,232.68,229.81,231.64,1530817
2024-09-30,232.39,233.67,231.41,232.34,513111
2024-10-01,230.85,231.22,228.3,229.67,761459
2024-10-02,229.62,230.11,227.74,228.34,919485
2024-10-03,226.98,228.44,225.6,227.03,1610851
2024-10-04,228.84,230.09,226.41,228.38,649850
2024-10-05,230.93,231.78,229.47,231.12,1132841
2024-10-06,230.23,232.16,229.02,231.2,592704
2024-10-07,231.23,231.87,229.01,231.15,1806570
2024-10-08,230.29,231.65,228.84,230.74,1666184
2024-10-09,233.11,233.57,230.43,231.81,808562
2024-10-10,231.6,231.92,230.04,230.82,1805622
2024-10-11,231.62,232.02,230.56,230.81,693732
2024-10-12,233.69,233.59,231.55,233.62,538708
2024-10-13,234.64,234.18,231.97,234.52,1917072
2024-10-14,233.72,235.33,232.97,234.13,1658020
2024-10-15,234.91,236.8,234.8,235.74,610353
2024-10-16,230.32,233.18,230.24,231.38,1006128
2024-10-17,233.39,233.87,230.32,232.45,944345
2024-10-18,231.07,231.87,229.75,230.49,673506
2024-10-19,229.11,230.37,227.44,228.51,1361290
2024-10-20,228.94,231.11,228.52,228.87,1016976
2024-10-21,232.14,232.54,230.34,231.51,788121
2024-10-22,230.82,232.54,230.41,231.14,1758407
2024-10-23,232.0,234.56,231.94,233.57,1628278
2024-10-24,234.91,236.31,233.15,235.47,1894390
2024-10-25,236.72,238.84,234.99,237.13,860449
2024-10-26,239.74,240.07,238.7,239.31,1230232
2024-10-27,240.53,241.35,239.98,241.4,541108
2024-10-28,240.99,241.83,239.68,240.66,1187027
2024-10-29,238.12,239.65,237.08,238.44,782775
2024-10-30,237.57,239.62,237.09,237.92,1113940
2024-10-31,236.34,238.62,235.68,236.43,1318853
2024-11-01,240.91,240.98,239.09,239.91,1046707
2024-11-02,239.74,240.2,237.97,238.65,1198673
2024-11-03,238.82,241.51,238.24,239.04,567579
2024-11-04,240.38,242.05,239.19,240.81,632774
2024-11-05,240.75,241.5,239.62,241.49,1592465
2024-11-06,244.17,244.49,241.38,243.42,905978
2024-11-07,242.83,243.93,240.36,241.95,1676358
