Date,Open,High,Low,Close,Volume
2003-04-21,158.37,160.23,156.58,158.44,4915125
2003-04-22,159.78,160.47,156.6,159.05,2183352
2003-04-23,160.48,162.08,159.03,160.78,1688932
2003-04-24,159.7,162.22,158.9,160.06,826218
2003-04-25,161.64,162.04,158.98,160.84,654274
2003-04-26,159.88,160.88,158.22,159.1,3398652
2003-04-27,160.91,160.47,158.43,159.03,3155772
2003-04-28,159.42,161.45,159.11,159.36,1053748
2003-04-29,159.59,162.67,160.23,161.22,4385304
2003-04-30,160.58,161.72,159.16,161.81,3853568
2003-05-01,158.72,159.18,155.78,156.53,4903958
2003-05-02,160.96,161.33,158.88,160.72,1452081
2003-05-03,157.79,159.13,155.38,155.16,1305604
2003-05-04,154.19,155.35,153.46,154.03,1014016
2003-05-05,151.28,153.75,150.43,151.49,1886898
2003-05-06,152.44,156.27,152.9,152.81,3491659
2003-05-07,157.93,157.0,153.79,156.95,4755090
2003-05-08,157.37,159.26,156.21,155.6,525367
2003-05-09,156.95,158.81,156.09,158.83,763300
2003-05-10,153.47,155.65,153.41,153.86,1229844
2003-05-11,153.05,155.12,151.98,154.33,4779918
2003-05-12,153.25,154.5,151.48,153.9,1834038
2003-05-13,152.21,152.57,150.31,150.03,4703810
2003-05-14,151.23,152.57,149.69,150.84,2548120
2003-05-15,148.22,151.07,147.54,147.52,1236505
2003-05-16,146.63,147.69,145.37,144.9,3212744
2003-05-17,144.49,146.32,142.79,142.2,1390007
2003-05-18,143.55,144.31,141.27,144.55,228496
2003-05-19,138.92,141.22,137.69,138.98,513532
2003-05-20,140.59,142.07,138.33,139.65,1427432
2003-05-21,134.02,135.06,132.4,133.61,4950486
2003-05-22,133.87,134.96,132.5,135.96,1033195
2003-05-23,133.64,135.77,131.91,132.93,3425965
2003-05-24,134.35,136.62,133.94,134.88,2959373
2003-05-25,132.33,133.08,129.43,134.04,915492
2003-05-26,131.65,129.72,128.12,131.1,4018543
2003-05-27,128.2,129.48,124.99,127.44,4811180
2003-05-28,127.74,128.89,127.53,126.17,2052102
2003-05-29,131.08,131.52,129.04,129.51,3141220
2003-05-30,129.52,131.82,129.69,130.26,2017706
2003-05-31,134.07,135.34,131.78,134.48,952938
2003-06-01,134.89,136.66,131.28,133.26,3257241
2003-06-02,132.93,135.45,132.28,133.15,740503
2003-06-03,131.1,132.41,130.74,132.12,2726818
2003-06-04,128.68,130.07,127.22,129.81,2903154
2003-06-05,129.78,131.95,130.12,129.21,323833
2003-06-06,129.36,130.79,127.63,131.24,3536623
2003-06-07,133.21,133.84,130.62,131.92,507083
2003-06-08,134.92,136.13,133.58,136.03,3206690
2003-06-09,136.12,137.28,133.92,135.3,1325018
2003-06-10,134.26,135.68,132.58,133.58,4881628
2003-06-11,133.54,134.5,131.28,132.38,2197939
2003-06-12,137.82,138.84,135.14,137.24,2592846
2003-06-13,137.55,138.56,135.06,136.45,2065966
2003-06-14,136.88,138.0,134.76,136.44,1071770
2003-06-15,136.36,136.9,133.89,135.86,2230765
2003-06-16,137.68,140.09,137.87,137.42,2321249
2003-06-17,133.87,136.5,134.16,138.37,865724
2003-06-18,138.94,139.43,136.67,137.13,734499
2003-06-19,138.04,139.14,136.1,136.96,1643313
2003-06-20,136.82,137.01,134.21,137.94,3238200
2003-06-21,134.55,137.44,133.56,135.62,4587089
2003-06-22,138.89,140.06,136.41,138.75,3871622
2003-06-23,137.11,138.1,135.01,133.59,152322
2003-06-24,139.45,139.2,136.07,137.45,1126573
2003-06-25,135.61,137.74,134.0,135.75,4169538
2003-06-26,135.64,137.2,134.65,135.73,1184378
2003-06-27,133.75,135.48,132.66,134.72,3344998
2003-06-28,133.38,135.97,132.1,133.44,2191623
2003-06-29,134.09,135.82,132.43,133.59,2814321
2003-06-30,133.22,135.33,132.98,134.85,1191551
2003-07-01,134.22,136.04,134.85,136.39,3381058
2003-07-02,135.61,137.19,133.28,134.03,857127
2003-07-03,134.96,134.46,131.8,133.17,196396
2003-07-04,133.89,136.16,131.51,133.37,2837413
2003-07-05,134.03,137.19,133.94,133.67,4457828
2003-07-06,136.88,138.41,136.61,137.29,192443
2003-07-07,140.23,141.04,138.23,138.62,3474076
2003-07-08,140.0,140.5,138.31,139.77,4394617
2003-07-09,140.7,141.95,139.52,141.8,4634379
2003-07-10,140.22,140.47,138.75,139.37,1014383
2003-07-11,141.62,144.17,141.69,142.61,807769
2003-07-12,138.89,142.69,138.77,139.56,4356498
2003-07-13,141.96,142.16,138.77,139.55,1068703
2003-07-14,142.68,143.04,139.51,142.16,3134056
2003-07-15,137.85,140.25,136.41,139.84,722655
2003-07-16,137.47,138.32,135.52,137.07,1292569
2003-07-17,137.47,136.51,134.78,137.93,3800311
2003-07-18,133.52,135.29,132.83,135.36,387081
2003-07-19,132.4,133.57,130.76,133.25,3059743
2003-07-20,128.95,131.59,129.9,130.22,4025161
2003-07-21,127.21,128.37,125.66,127.52,1352076
2003-07-22,126.83,128.64,125.58,128.49,3049311
2003-07-23,125.63,127.42,123.67,125.3,786097
2003-07-24,126.07,126.52,123.69,124.81,1880836
2003-07-25,121.68,122.01,118.15,120.59,287224
2003-07-26,122.06,124.26,118.99,123.73,2801241
2003-07-27,123.73,125.64,122.34,123.51,2880648
2003-07-28,121.37,124.1,120.44,121.91,419246
2003-07-29,118.31,119.62,116.93,119.98,284057
2003-07-30,117.51,119.01,116.17,118.33,2453522
2003-07-31,114.33,116.68,113.72,114.44,4710119
2003-08-01,112.41,114.16,111.32,109.68,2800046
2003-08-02,114.78,115.37,112.52,114.07,1472849
2003-08-03,114.12,116.84,114.78,115.95,1005468
2003-08-04,116.0,118.17,115.04,117.07,2880166
2003-08-05,113.44,114.01,111.36,112.87,2049156
2003-08-06,115.38,117.91,115.49,115.22,3530619
2003-08-07,115.11,117.3,115.14,117.47,1536957
2003-08-08,113.06,114.28,112.08,114.54,634341
2003-08-09,115.58,116.64,113.83,114.57,3455735
2003-08-10,114.72,116.47,113.4,114.33,1355848
2003-08-11,114.06,116.49,111.84,113.89,1713877
2003-08-12,114.54,115.86,111.93,114.16,1010385
2003-08-13,112.56,114.44,112.19,114.73,1078526
2003-08-14,114.43,116.22,112.72,114.44,3881975
2003-08-15,114.82,116.45,112.73,113.94,291738
2003-08-16,117.49,117.91,115.68,116.34,1163467
2003-08-17,114.43,115.76,113.99,116.44,865795
2003-08-18,114.68,117.82,114.49,114.9,3502832
2003-08-19,119.08,118.91,116.35,117.43,2160706
2003-08-20,118.08,119.92,117.39,117.73,3614560
2003-08-21,118.46,118.59,116.46,118.3,1708206
2003-08-22,120.24,120.82,117.1,119.06,1500421
2003-08-23,117.43,119.79,117.71,118.63,4569790
2003-08-24,113.75,116.68,113.32,115.7,4696967
2003-08-25,115.59,116.64,114.21,115.89,3823063
2003-08-26,116.97,118.29,115.38,116.78,2543783
2003-08-27,114.62,116.65,114.41,117.68,2503041
2003-08-28,116.93,118.05,116.11,116.93,3902712
2003-08-29,114.08,116.62,112.81,114.05,652718
2003-08-30,114.3,117.07,113.26,113.85,1177597
2003-08-31,113.08,114.02,112.28,112.26,4994481
2003-09-01,115.59,115.66,112.26,113.31,4930427
2003-09-02,111.63,113.19,110.34,112.18,3883397
2003-09-03,116.24,116.28,113.12,115.01,270741
2003-09-04,118.04,118.2,116.17,118.96,2948782
2003-09-05,118.43,120.18,118.06,118.29,395761
2003-09-06,120.94,122.56,119.65,122.24,4819708
2003-09-07,121.34,123.55,119.67,121.12,617833
2003-09-08,122.8,124.14,121.22,122.16,4420662
2003-09-09,121.02,123.31,119.79,122.16,4598744
2003-09-10,123.7,125.77,122.85,124.45,658454
2003-09-11,126.95,128.11,124.94,125.46,903982
2003-09-12,124.88,125.83,122.83,125.54,3922924
2003-09-13,126.58,128.27,124.56,127.01,432773
2003-09-14,128.11,130.26,126.28,129.2,2577376
2003-09-15,128.27,130.51,127.2,128.76,1662252
2003-09-16,127.24,130.2,127.69,128.03,2522497
2003-09-17,130.11,131.42,127.06,128.75,2231853
2003-09-18,126.08,128.28,126.39,126.19,1387413
2003-09-19,130.32,131.93,127.75,130.1,2056276
2003-09-20,129.01,129.43,127.44,128.89,4504383
2003-09-21,127.91,128.74,126.1,128.22,4933000
2003-09-22,126.14,127.88,123.07,125.06,1019476
2003-09-23,127.55,128.99,126.85,127.9,1215296
2003-09-24,126.35,127.4,124.95,126.17,2122883
2003-09-25,124.04,125.84,122.11,123.75,4056816
2003-09-26,123.88,126.57,122.94,123.59,3566094
2003-09-27,123.53,124.36,122.47,121.92,4369268
2003-09-28,126.05,129.47,124.32,127.85,843900
2003-09-29,125.03,124.94,123.72,121.96,1287197
2003-09-30,126.17,125.41,123.29,124.41,1135934
2003-10-01,122.73,123.2,120.83,120.56,2107976
2003-10-02,117.67,119.8,116.45,119.59,777963
2003-10-03,117.76,118.83,116.01,118.68,1862683
2003-10-04,116.83,119.12,115.79,118.06,4650800
2003-10-05,124.1,125.43,122.5,123.28,704939
2003-10-06,123.9,125.37,121.74,123.13,1406871
2003-10-07,120.97,123.53,119.85,121.68,3138656
2003-10-08,121.19,121.72,119.9,120.78,3637742
2003-10-09,119.24,119.72,117.02,117.89,2178138
2003-10-10,119.23,119.23,115.35,117.33,4461511
2003-10-11,115.95,118.79,115.49,117.27,3140178
2003-10-12,116.96,118.43,114.0,116.31,1600567
2003-10-13,116.44,120.82,116.55,119.82,1178915
2003-10-14,117.21,118.42,116.1,118.39,121620
2003-10-15,119.41,118.85,116.36,118.13,3474746
2003-10-16,114.95,116.25,113.45,115.05,124038
2003-10-17,109.46,110.85,108.42,110.24,599477
2003-10-18,106.73,108.07,105.99,106.84,3593680
2003-10-19,105.42,105.91,103.84,104.34,872311
2003-10-20,107.78,108.48,105.96,107.11,4766193
2003-10-21,107.46,105.52,103.21,104.07,4442868
2003-10-22,105.66,106.86,103.45,105.45,1245158
2003-10-23,107.04,107.05,104.41,107.4,1555010
2003-10-24,108.34,110.35,106.24,107.57,2642257
2003-10-25,105.59,108.3,104.25,107.64,1692076
2003-10-26,103.4,105.92,102.66,102.06,1276418
2003-10-27,105.53,107.38,104.63,108.05,4994264
2003-10-28,104.83,106.72,102.39,104.94,959895
2003-10-29,107.82,108.2,106.25,106.69,3583146
2003-10-30,106.8,106.69,104.43,107.14,752847
2003-10-31,106.46,107.82,105.37,107.54,1058824
2003-11-01,104.62,106.71,104.16,106.57,3494359
2003-11-02,104.45,106.05,103.06,104.28,3350595
2003-11-03,105.96,109.84,105.79,106.91,1897853
2003-11-04,102.54,104.24,101.25,103.51,3478113
2003-11-05,102.17,105.2,101.82,103.21,2513424
2003-11-06,105.44,105.2,102.46,103.3,2210322
2003-11-07,100.6,101.8,99.02,99.97,591203
2003-11-08,100.76,100.2,99.17,99.73,3415360
2003-11-09,102.15,103.03,98.76,100.53,1395689
2003-11-10,100.45,101.74,98.55,99.61,1951774
2003-11-11,97.26,98.99,95.61,98.31,828516
2003-11-12,95.96,97.42,95.13,96.63,1071684
2003-11-13,95.53,98.73,95.57,96.23,4900682
2003-11-14,94.73,96.24,93.55,94.96,3104660
2003-11-15,92.9,95.52,91.96,94.21,2197281
2003-11-16,93.25,94.96,91.07,92.6,2572808
2003-11-17,97.08,96.4,92.72,93.3,3236376
2003-11-18,92.68,94.24,91.4,92.92,693578
2003-11-19,94.1,93.87,90.43,91.24,3451583
2003-11-20,90.16,91.19,88.43,90.69,4702166
2003-11-21,92.04,92.69,90.81,91.83,434082
2003-11-22,91.75,95.0,90.93,91.95,3243404
2003-11-23,93.12,93.82,91.58,93.98,1155624
2003-11-24,90.72,91.37,88.77,89.48,4889573
2003-11-25,87.59,90.12,88.49,90.23,4592647
2003-11-26,88.29,89.7,85.53,87.97,4081392
2003-11-27,84.16,86.89,83.71,84.92,2564436
2003-11-28,84.07,87.65,83.86,86.68,1569046
2003-11-29,81.48,83.45,81.09,82.61,2164510
2003-11-30,80.7,82.29,78.68,81.46,705037
2003-12-01,79.96,81.82,78.7,81.45,3772031
2003-12-02,81.07,81.87,79.14,81.14,3658566
2003-12-03,82.92,86.34,83.8,84.72,3437370
2003-12-04,85.45,87.13,83.92,86.65,4927917
2003-12-05,87.3,89.92,86.44,87.63,242653
2003-12-06,89.78,90.28,87.77,88.4,2600987
2003-12-07,86.84,89.68,86.19,88.25,3385485
2003-12-08,90.53,91.25,87.72,89.01,2623883
2003-12-09,90.11,92.6,88.81,89.97,4347970
2003-12-10,89.68,90.88,89.22,90.04,2659985
2003-12-11,91.44,92.28,90.33,91.0,967640
2003-12-12,94.53,94.62,91.53,95.23,1404375
2003-12-13,93.05,94.32,92.57,92.92,340442
2003-12-14,92.03,94.94,91.22,92.15,3587247
2003-12-15,97.65,98.29,95.24,96.24,4025198
2003-12-16,95.92,96.48,93.57,95.74,4071195
2003-12-17,97.3,97.84,94.29,97.95,4235789
2003-12-18,97.6,98.41,94.41,96.74,564097
2003-12-19,94.37,96.44,92.75,94.44,865805
2003-12-20,95.35,95.62,92.93,95.53,3639486
2003-12-21,94.8,94.62,92.21,94.36,1950220
2003-12-22,91.06,90.91,88.72,91.52,4511566
2003-12-23,86.93,91.0,87.65,91.37,4278231
2003-12-24,90.23,91.15,87.45,89.21,1644855
2003-12-25,91.56,92.23,89.4,88.83,697427
2003-12-26,94.18,93.35,91.14,92.85,1360467
2003-12-27,91.6,94.78,91.75,93.33,1916306
2003-12-28,89.82,93.02,89.56,91.23,3175061
2003-12-29,92.03,92.97,89.81,90.58,4590470
2003-12-30,91.96,92.89,89.69,91.19,3912300
2003-12-31,88.54,92.71,88.45,91.5,4391405
2004-01-01,91.18,93.81,88.79,91.39,4577799
2004-01-02,95.46,96.42,93.47,92.84,3725523
2004-01-03,96.69,98.79,95.69,96.62,3039943
2004-01-04,97.76,100.08,96.16,98.66,2398236
2004-01-05,99.52,102.86,99.84,100.37,3945289
2004-01-06,98.86,99.81,96.82,99.56,660613
2004-01-07,97.75,99.28,96.13,96.78,3843375
2004-01-08,94.36,96.91,93.84,93.23,1236790
2004-01-09,93.97,96.09,92.76,94.1,4412848
2004-01-10,92.22,93.53,90.01,93.03,905736
2004-01-11,87.99,89.89,86.75,86.99,1134809
2004-01-12,88.19,87.73,84.66,87.21,898423
2004-01-13,86.94,86.72,83.37,85.89,1874621
2004-01-14,85.0,86.59,83.9,84.54,494147
2004-01-15,82.91,85.29,81.1,83.04,3689518
2004-01-16,84.33,85.9,82.06,83.63,364878
2004-01-17,83.79,84.76,82.72,83.14,2888124
2004-01-18,86.43,87.7,84.37,86.43,1487474
2004-01-19,84.47,86.12,83.12,84.22,3875085
2004-01-20,85.02,86.89,84.13,86.32,663110
2004-01-21,84.46,84.6,81.54,82.91,297870
2004-01-22,83.71,86.82,83.06,84.44,2481086
2004-01-23,84.56,85.36,83.03,83.42,3245615
2004-01-24,82.3,84.17,80.4,80.63,4053969
2004-01-25,81.9,84.85,81.07,81.85,791182
2004-01-26,78.85,80.55,77.12,78.21,594860
2004-01-27,76.43,77.86,74.44,76.47,1120834
2004-01-28,75.05,78.02,75.43,77.0,4905464
2004-01-29,76.34,78.28,75.4,75.99,3411786
2004-01-30,77.85,79.06,75.78,80.06,1077232
2004-01-31,79.28,81.1,77.59,80.98,1263652
2004-02-01,78.12,78.84,76.56,74.68,1819507
2004-02-02,77.94,79.17,75.35,79.29,3065302
2004-02-03,80.81,81.73,79.78,81.67,3554714
2004-02-04,81.32,81.96,78.31,79.0,1109970
2004-02-05,80.98,80.43,78.05,81.7,3863777
2004-02-06,77.88,79.04,75.81,78.09,4016084
2004-02-07,79.97,80.81,77.32,80.23,1542104
2004-02-08,80.4,81.64,78.66,80.32,2801860
2004-02-09,79.74,81.34,79.03,79.97,3767208
2004-02-10,81.75,82.7,77.76,81.49,2334019
2004-02-11,82.61,83.85,80.72,81.24,863707
2004-02-12,85.75,86.34,83.17,85.06,3571107
2004-02-13,86.66,89.12,86.65,89.1,258630
2004-02-14,85.13,87.45,83.65,86.34,2939166
2004-02-15,88.35,91.3,88.24,88.87,511258
2004-02-16,88.86,90.24,87.19,88.95,1841474
2004-02-17,93.27,94.42,91.1,91.75,4886247
2004-02-18,93.22,94.54,91.77,93.34,173663
2004-02-19,90.21,92.43,89.6,89.96,4007234
2004-02-20,88.96,92.16,90.3,90.57,2175380
2004-02-21,90.72,92.3,90.55,91.65,3512238
2004-02-22,92.78,91.73,89.01,90.52,4160889
2004-02-23,93.17,92.83,89.68,90.18,4068567
2004-02-24,91.68,91.15,88.28,88.17,4979249
2004-02-25,89.87,91.66,89.26,91.0,2973548
2004-02-26,87.48,89.83,85.9,88.15,3662348
2004-02-27,86.19,89.3,85.95,90.21,3129003
2004-02-28,92.91,93.05,89.34,91.55,508378
2004-02-29,93.05,93.86,91.85,90.31,4604052
2004-03-01,90.71,94.31,90.41,91.01,586829
2004-03-02,92.34,94.4,91.53,92.82,1902330
2004-03-03,95.15,97.08,93.76,94.47,1483287
2004-03-04,88.74,90.98,87.62,87.97,4404227
2004-03-05,86.47,88.4,84.97,86.39,592577
2004-03-06,83.58,83.71,80.54,83.28,3072741
2004-03-07,80.04,81.47,78.66,79.07,530386
2004-03-08,77.03,78.87,77.36,78.0,4383651
2004-03-09,78.35,79.57,75.88,78.67,1361935
2004-03-10,81.31,82.03,78.6,81.17,2563960
2004-03-11,77.88,79.04,76.73,78.83,2905714
2004-03-12,79.4,81.47,78.67,81.33,4762087
2004-03-13,78.51,79.49,76.5,77.72,309029
2004-03-14,79.53,79.73,76.37,78.47,3819515
2004-03-15,83.41,84.83,81.99,85.31,4846604
2004-03-16,81.51,82.36,79.36,80.23,1324630
2004-03-17,82.63,85.49,81.89,81.72,2494437
2004-03-18,84.88,89.01,85.95,85.6,4772129
2004-03-19,85.5,88.23,84.85,85.28,3508593
2004-03-20,88.02,88.64,85.97,89.22,3071173
2004-03-21,88.8,90.43,85.98,87.09,4035984
2004-03-22,87.33,89.8,85.89,87.41,352359
2004-03-23,89.03,89.34,86.16,89.18,714655
2004-03-24,90.41,91.24,88.08,88.31,2186624
2004-03-25,91.34,92.11,88.72,89.59,1843688
2004-03-26,92.44,93.76,90.59,92.39,1183262
2004-03-27,92.24,94.15,91.46,92.82,2403467
2004-03-28,90.59,92.65,89.49,90.92,690746
2004-03-29,92.38,92.7,89.14,90.29,3346840
2004-03-30,90.72,94.21,89.95,91.35,324849
2004-03-31,89.95,93.61,91.42,92.77,2459599
2004-04-01,92.88,93.68,89.88,91.77,1270659
2004-04-02,91.96,94.08,90.6,93.84,4074056
2004-04-03,92.74,94.63,93.18,94.4,3016086
2004-04-04,90.54,91.06,88.27,88.46,956428
2004-04-05,86.65,88.44,85.61,84.64,2363185
2004-04-06,83.56,85.66,82.64,85.33,199246
2004-04-07,84.62,85.81,83.38,83.63,1060947
2004-04-08,84.18,86.1,83.17,84.88,4632757
2004-04-09,86.47,88.52,85.65,86.84,1729620
2004-04-10,86.29,88.04,85.46,87.23,2877813
2004-04-11,85.11,86.59,83.89,84.29,3906285
2004-04-12,85.54,86.29,83.13,84.75,1553873
2004-04-13,87.9,89.27,85.58,87.03,3888869
2004-04-14,86.18,87.1,84.24,85.59,2205592
2004-04-15,86.12,88.03,84.8,86.57,2455251
2004-04-16,84.55,86.91,82.39,85.62,632117
2004-04-17,84.43,86.98,83.59,85.81,2463871
2004-04-18,85.57,87.52,85.28,88.09,1411665
2004-04-19,88.12,89.65,86.47,87.91,1200688
2004-04-20,88.53,91.77,87.66,87.98,3141446
2004-04-21,91.44,92.99,89.0,91.58,800442
2004-04-22,89.2,89.97,88.7,88.2,1417859
2004-04-23,88.04,89.62,86.96,87.71,1455488
2004-04-24,87.37,89.81,86.68,88.59,3027781
2004-04-25,83.03,86.57,83.78,86.81,3991162
2004-04-26,86.59,87.03,83.31,85.24,4686608
2004-04-27,84.21,87.14,84.21,85.15,4920069
2004-04-28,88.97,90.35,86.87,86.73,1153686
2004-04-29,85.67,89.02,85.35,88.13,2182374
2004-04-30,87.73,89.81,88.03,89.04,1517633
2004-05-01,85.68,87.59,84.11,84.89,4950136
2004-05-02,90.62,92.22,87.96,89.88,4840424
2004-05-03,85.74,87.57,84.61,84.04,2861108
2004-05-04,82.17,83.93,80.1,82.95,1685831
2004-05-05,81.06,83.1,79.85,81.83,3330070
2004-05-06,81.85,82.94,80.37,82.86,3578079
2004-05-07,81.22,83.6,80.3,82.35,1428792
2004-05-08,80.47,82.63,80.0,83.98,4981665
2004-05-09,81.89,84.4,80.67,81.74,1687134
2004-05-10,79.12,80.3,78.45,79.24,590462
2004-05-11,80.43,83.57,79.69,80.58,773487
2004-05-12,86.57,87.43,84.68,86.12,1987230
2004-05-13,83.22,84.27,82.23,83.81,3318403
2004-05-14,86.3,87.3,84.51,84.64,818722
2004-05-15,86.18,86.12,82.32,85.58,1936757
2004-05-16,89.25,91.21,87.09,88.51,2584165
2004-05-17,87.29,87.7,84.27,86.27,2804567
2004-05-18,87.62,86.97,84.46,85.24,683717
2004-05-19,88.57,89.73,85.95,87.86,2746671
2004-05-20,89.11,91.24,88.37,88.91,512656
2004-05-21,90.67,92.33,88.33,89.24,1487273
2004-05-22,88.15,89.38,87.3,88.84,2580205
2004-05-23,87.15,87.39,83.99,86.99,4755031
2004-05-24,84.78,85.51,82.92,85.17,2453655
2004-05-25,87.06,88.4,85.82,84.4,1216652
2004-05-26,88.53,88.93,85.9,87.21,1705928
2004-05-27,88.42,88.69,85.48,87.46,4635317
2004-05-28,88.6,91.73,87.72,89.84,1127677
2004-05-29,93.95,93.01,91.08,91.29,782385
2004-05-30,90.33,91.71,89.35,90.77,2419361
2004-05-31,88.32,91.51,87.03,87.74,1129323
2004-06-01,89.63,90.91,87.27,86.88,4483185
2004-06-02,87.46,88.59,84.96,85.78,166536
2004-06-03,82.12,83.73,81.17,82.79,2451469
2004-06-04,79.44,81.57,78.46,81.33,922151
2004-06-05,80.48,83.39,80.02,82.44,4226550
2004-06-06,81.45,83.06,80.08,81.68,3890834
2004-06-07,80.98,83.63,79.93,82.72,3623150
2004-06-08,81.16,81.93,78.45,79.81,3103350
2004-06-09,81.85,83.71,80.46,81.05,2553634
2004-06-10,81.99,83.62,80.26,80.82,2425668
2004-06-11,82.98,86.89,83.31,84.59,202817
2004-06-12,86.92,89.79,86.38,87.84,279447
2004-06-13,88.23,90.15,86.7,87.11,1778380
2004-06-14,90.87,92.89,88.68,89.86,3678844
2004-06-15,89.05,89.45,86.58,87.04,4437978
2004-06-16,85.99,88.92,85.08,87.53,4907434
2004-06-17,87.09,88.64,85.84,88.24,836851
2004-06-18,86.15,87.42,84.7,85.5,3277388
2004-06-19,86.39,85.78,84.56,85.78,3591289
2004-06-20,84.12,85.37,82.75,84.55,679638
2004-06-21,83.3,86.58,83.62,86.14,1823773
2004-06-22,84.69,86.65,83.48,84.39,2749671
2004-06-23,83.49,85.25,81.51,82.82,684514
2004-06-24,81.31,83.05,80.23,82.7,2058015
2004-06-25,86.59,88.16,84.04,86.94,742684
2004-06-26,85.28,87.86,83.18,86.37,2055407
2004-06-27,88.14,88.48,85.25,85.46,1765177
2004-06-28,86.15,90.15,86.65,89.23,4434368
2004-06-29,92.07,93.0,88.49,88.96,170846
2004-06-30,92.88,93.03,90.74,93.58,4278043
2004-07-01,91.32,93.53,89.66,92.94,4493205
2004-07-02,92.79,94.05,90.75,92.39,1242367
2004-07-03,92.27,93.47,92.37,93.3,1008741
2004-07-04,96.84,97.62,93.96,98.29,4857053
2004-07-05,95.09,96.85,94.08,97.22,374210
2004-07-06,95.91,97.53,94.34,95.42,1489692
2004-07-07,95.89,98.2,93.9,95.09,357759
2004-07-08,96.87,96.61,94.22,96.21,4435016
2004-07-09,95.51,96.76,93.88,95.66,4891097
2004-07-10,95.66,95.97,92.61,94.11,3460081
2004-07-11,97.3,97.11,94.25,95.71,1025945
2004-07-12,94.69,96.27,93.71,93.03,1936698
2004-07-13,96.92,98.77,94.78,96.57,1887005
2004-07-14,93.39,95.86,92.86,94.22,4147236
2004-07-15,93.71,94.69,92.66,95.75,3639376
2004-07-16,93.54,95.08,92.11,92.25,1505826
2004-07-17,93.28,96.41,93.36,93.64,3326144
2004-07-18,95.19,94.28,91.44,94.86,3531440
2004-07-19,94.41,96.24,93.13,94.46,321659
2004-07-20,95.83,96.75,93.81,94.11,654005
2004-07-21,91.4,93.55,90.13,90.72,3119918
2004-07-22,95.23,97.56,93.67,95.08,2820169
2004-07-23,93.03,94.9,91.73,92.53,994233
2004-07-24,92.78,94.21,90.84,92.41,3177038
2004-07-25,93.75,95.69,92.49,94.61,903222
2004-07-26,96.5,99.59,96.03,97.25,1748715
2004-07-27,102.13,103.68,99.43,101.22,4819371
2004-07-28,101.61,103.64,100.61,99.35,3301600
2004-07-29,98.86,101.7,97.49,100.46,2276600
2004-07-30,96.73,96.14,93.96,95.27,2224952
2004-07-31,91.54,92.09,89.65,90.42,1912414
2004-08-01,90.54,91.78,88.95,90.25,3897651
2004-08-02,89.72,91.73,88.73,90.79,3968017
2004-08-03,85.71,87.81,84.77,87.34,1552385
2004-08-04,88.52,89.95,87.24,88.37,2635180
2004-08-05,92.01,92.43,90.14,92.77,3630442
2004-08-06,94.0,96.75,92.92,94.63,1730985
2004-08-07,96.99,98.37,96.02,97.27,3882987
2004-08-08,90.64,94.42,90.75,91.63,118293
2004-08-09,93.71,95.52,93.09,94.17,2424070
2004-08-10,92.98,94.0,91.63,92.31,2273954
2004-08-11,97.42,97.51,95.18,97.09,2042768
2004-08-12,94.57,96.76,92.85,95.72,4908687
2004-08-13,93.39,95.0,91.99,93.81,4730806
2004-08-14,93.87,95.11,90.92,91.77,222406
2004-08-15,93.05,95.76,93.86,93.1,2163156
2004-08-16,94.73,96.78,93.3,95.27,3470200
2004-08-17,96.75,98.06,95.75,95.4,3990610
2004-08-18,92.48,95.31,92.49,93.4,2769233
2004-08-19,94.08,94.29,90.9,93.69,3017424
2004-08-20,92.86,95.82,92.31,93.45,379655
2004-08-21,96.01,97.3,95.72,96.86,1164270
2004-08-22,100.28,101.08,98.81,99.28,2714476
2004-08-23,100.57,101.61,97.47,100.56,2898365
2004-08-24,104.43,104.69,102.07,103.06,4623162
2004-08-25,102.16,102.25,99.48,100.54,1127115
2004-08-26,104.04,103.95,100.77,102.14,1514864
2004-08-27,105.31,106.85,102.87,107.11,579620
2004-08-28,100.95,100.77,99.22,99.58,2196758
2004-08-29,102.75,105.08,101.1,102.67,4689681
2004-08-30,107.55,109.0,104.51,106.41,3021270
2004-08-31,105.42,106.71,103.77,105.81,147253
2004-09-01,104.74,105.86,103.61,104.04,3618343
2004-09-02,108.64,110.35,107.3,107.67,3973644
2004-09-03,107.34,108.21,105.6,104.86,3773520
2004-09-04,107.6,109.13,106.76,108.56,4613594
2004-09-05,102.04,104.25,102.18,102.89,2108087
2004-09-06,104.81,105.02,101.45,103.94,467052
2004-09-07,107.09,108.02,103.02,106.55,784328
2004-09-08,103.11,104.56,102.28,102.95,4481486
2004-09-09,104.04,106.63,103.19,105.45,3036445
2004-09-10,105.6,106.17,102.44,103.15,4160766
2004-09-11,102.56,104.94,101.72,103.86,2659098
2004-09-12,104.82,106.65,103.31,105.75,1915169
2004-09-13,105.64,108.37,104.92,105.36,4552645
2004-09-14,104.79,105.99,102.45,103.45,2213914
2004-09-15,101.53,103.76,100.03,100.91,4488209
2004-09-16,102.97,105.88,101.32,102.52,3191813
2004-09-17,105.29,106.25,102.65,105.21,1233698
2004-09-18,104.63,106.36,103.08,106.59,180549
2004-09-19,107.14,109.36,106.67,108.96,3811606
2004-09-20,103.5,105.96,104.08,105.19,1986722
2004-09-21,104.92,106.38,103.51,103.16,1956097
2004-09-22,107.44,109.02,105.67,107.72,3435708
